reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
oh 比如話,"oh比如話,",E1-C1,Equal,HE,Heritage,ACHE2003,0,False
sous vide 一啲 嘢食 度,"sous vide一啲嘢食度,",E2-C3,Cantonese,HE,Heritage,ACHE2003,0,False
sous vide 嘅 廣東話 係 咩 我 講返 sous vide,sous vide嘅廣東話係咩我(x)(x)(x)講返sous vide.,E2-C6-E2,Cantonese,HE,Heritage,ACHE2003,0,False
係 啦 即係 uhm,"係啦即係uhm,",C3-E1,Cantonese,HE,Heritage,ACHE2003,0,False
佢哋 有 個 term,"佢哋有個term,",C3-E1,Cantonese,HE,Heritage,ACHE2003,0,False
uhm 屌 係 咩 呢,uhm屌係咩呢?.,E1-C4,Cantonese,HE,Heritage,ACHE2003,0,False
that's that's why 會 夾雜 啲 英文 落去 我 依家 突然間 就 諗 唔 起 啲 咩 situation 係 咁,"that's that's why會夾雜啲英文落去, 我依家突然間就諗唔起啲咩situation係咁,",E3-C13-E1-C2,Cantonese,HE,Heritage,ACHE2003,1,True
唔知 點 同 佢 講 但係 英文 我 知道 點樣 係 係 乜嘢 嚟 嘅 即係 嗰個 嗰個 都 形容 嗰 件 事 yeah anyway 係 咁,唔知點同佢講但係英文我知道點樣係係乜嘢嚟嘅即係嗰個嗰個都形容嗰件事yeah anyway係咁.,C23-E2-C2,Cantonese,HE,Heritage,ACHE2003,0,False
有 有 我 好似 度 估到 有啲 follow up 一時 諗 唔 起 有啲 咩 唔同 可能,"有—有—我好似(x)(x)度估到有啲follow-up一時諗唔起有啲咩唔同可能,",C7-E2-C7,Cantonese,HE,Heritage,ACHE2003,1,True
for me 廣東話 就 always informal 嘅 situation 用,"for me廣東話就always informal, 嘅situation用,",E2-C2-E2-C1-E1-C1,English,HE,Heritage,ACHE2003,0,False
咁 我 好 少 喺 個 formal setting 喺度 用 咁 英文 就 會,"咁我好少喺個formal setting喺度用咁英文就會,",C6-E2-C6,Cantonese,HE,Heritage,ACHE2003,0,False
mostly 喺 個 formal setting 到 用 that's why,mostly喺個formal setting到用that's why.,E1-C2-E2-C2-E2,English,HE,Heritage,ACHE2003,0,False
difficulty 去 去 去 convey 佢 想 講 嘅 嘢,"difficulty去去去convey佢想講嘅嘢,",E1-C3-E1-C5,Cantonese,HE,Heritage,ACHE2003,0,False
Like you know like 客家 or 台 山 or whatever I don't know those,"Like, you know like, 客家 or 台山 or whatever, I don't know those. @@",E4-C1-E1-C2-E6,English,HE,Heritage,ACHE2006,0,False
英文 oh yeah That's with everyone else,"英文, oh yeah.",C1-E6,English,HE,Heritage,ACHE2006,0,False
Or she knows certain words like um 飲奶 奶 瞓覺 沖涼,"Or she knows certain words, like, um:: 飲奶奶, 瞓覺, 沖涼.",E6-C4,English,HE,Heritage,ACHE2006,1,True
All that stuff is in Cantonese but if I like say you know 食 唔 食飯 啊 yes,"All that stuff is in Cantonese but, if I, like, say you know, 食唔食飯啊, yes?",E13-C2-E1,English,HE,Heritage,ACHE2006,2,True
Um I don't I don't know like I used to say I think uh 瞓 錯覺 to mean 瞓過龍,"Um:: I don't -- I don't know, like, I used to say I think, uh 瞓錯覺, to mean 瞓過龍. @",E12-C2-E2-C1,English,HE,Heritage,ACHE2006,2,True
And so I might just say something like that or like 車頭 頂 or I don't know I forgot what it was even but I remember like the phrases I used would not be right,"And so:: I might just say something like that, or like, 車頭頂 or I don't know, I forgot what it was even, but I remember like the phrases I used would not... be right?",E11-C2-E22,English,HE,Heritage,ACHE2006,0,False
Um or if I'm trying to say something that my mom has said to me and I want to tell my sister like oh 阿媽 話 乜乜乜 that's you know I might just revert back to Cantonese,"Um:: or if I'm trying to say something that my mom has said to me and I want to tell my sister like, oh, 阿媽話乜乜乜, that's, you know, I might just revert back to Cantonese.",E23-C3-E10,English,HE,Heritage,ACHE2006,1,True
我 未聽過 我 未聽過 呢個 term 不過 好似 噉樣 講 cable car 噉樣 係咪 呀 係咪 呀,"我未聽過—我未聽過呢個 term,不過..好似噉樣講 cable car 噉樣,係咪呀? 係咪呀?",C5-E1-C4-E2-C5,Cantonese,HE,Heritage,ACHE2009,0,False
Mm 係噉 英文 有 個 accent 囉 無咩 感覺,Mm::..係噉..英文有個 accent 囉..無咩感覺.,C4-E1-C3,Cantonese,HE,Heritage,ACHE2009,1,True
個 三藩市 個 California 個 dialect,"個,三藩市個 California 個 dialect.",C3-E1-C1-E1,Cantonese,HE,Heritage,ACHE2009,0,False
Uh 我 朋友 係 廣州 黎 嘅 佢 話 我 廣東話 唔係 有 個 American accent 有 唔同 個 accent 不過 佢 唔知 到 乜嘢,"Uh::我朋友係廣州黎嘅,佢話..我廣東話唔係有個 American accent,有唔同個 accent,不過佢唔知到乜嘢.",C13-E2-C3-E1-C5,Cantonese,HE,Heritage,ACHE2009,1,True
個 American 個 dialect,個::American 個 dialect.,C1-E1-C1-E1,Equal,HE,Heritage,ACHE2009,0,False
唔係 dialect 嗰個 accent,唔係 dialect. (嗰個) accent.,C1-E1-C1-E1,Equal,HE,Heritage,ACHE2009,0,False
係 個 唔係 佢 講乜 嘢 係 佢 係 個 口音 噉樣 個 accent 噉樣 係,"係個—唔係佢講乜嘢,係..佢係個..口音噉樣,個 accent 噉樣,係.",C13-E1-C2,Cantonese,HE,Heritage,ACHE2009,0,False
"Mmm,m 我 specific 啲 嘢 我 唔知 道 不過 我 係噉 聽 得 出 噉樣","Mm::m,m,我..specific 啲嘢我唔知道不過..我係噉聽得出噉樣.",E1-C1-E1-C12,Cantonese,HE,Heritage,ACHE2009,0,False
有 個 accent 噉樣,有個 accent 噉樣.,C2-E1-C1,Cantonese,HE,Heritage,ACHE2009,0,False
如果 佢 無 accent 噉 就 唔 聽 得 出 如果 有,"如果佢無 accent,噉就唔聽得出.",C3-E1-C7,Cantonese,HE,Heritage,ACHE2009,1,True
噉 就 唔 聽 得 出 如果 有 accent 我 唔會 諗 係 個 廣州 accent 我 淨係 諗 係 個 Chinese accent 噉樣,"如果有 accent,我唔會諗係個廣州 accent,我淨係諗係個 Chinese accent 噉樣.",C7-E1-C6-E1-C5-E2-C1,Cantonese,HE,Heritage,ACHE2009,1,True
我 覺得 係 好 我 覺得 係 重要 呢 兩 個 地方 唔 因為 好似 噉有 個 culture 噉樣 吖嘛,"我覺得係好—我覺得係重要,呢兩個地方..唔因為::好似噉有個 culture 噉樣吖嘛.",C16-E1-C2,Cantonese,HE,Heritage,ACHE2009,1,True
我 覺得 我 中文 個 普通話 同埋 廣東話 全部 都 好 差 所以 我 覺得 要 要 多 啲 practice 吓 因為 因為 如果 好似 我 返去 中國 好似 噉樣 like 好似 噉樣 家人 or 諗 我 唔係 中 唔 我 唔係 中國人 係 美國人 噉樣,"所以我覺得..要::..要多啲 practice 吓,因為..因為如果好似我返去中國,好似噉樣,like,好似噉樣,家人,(or) 諗我唔係中—唔—我唔係中國人,係美國人,噉樣.",C19-E1-C10-E1-C3-E1-C10,Cantonese,HE,Heritage,ACHE2009,1,True
個 language 唔係 重要 係 我 自己 個 identi 係 我 自己 睇 個 identity 重要 嘅,個 language 唔係重要..係我自己個 identi—係我自己..睇個 identity 重要嘅.,C1-E1-C6-E1-C5-E1-C2,Cantonese,HE,Heritage,ACHE2009,0,False
我 係 uh 幫 一個 tech company 我 做 recruiting 咁 我 做 好多 scheduling 啊 啲 人嚟 想 interview 我 就 幫手 schedule for all um for the people that work for this company,"我係:: uh:: 幫一個 tech company, 我做 recruiting, 咁我做好多 scheduling 啊, 啲人嚟:: 想 interview 我就幫手 schedule for all um -- for the people that work for this company.",C4-E2-C2-E1-C4-E1-C3-E1-C3-E11,Equal,HE,Heritage,ACHE2010,3,True
Uh around 四 歲,Uh:: around:: 四歲?,E1-C2,Cantonese,HE,Heritage,ACHE2010,1,True
Oh 係咪,"Oh, 係咪？",E1-C1,Equal,HE,Heritage,ACHE2010,0,False
Yes Um 但係 我 我 暑假 返 咗 去 香港 同埋 我 elementary school 嗰陣時 係 學 緊 both languages,"Yes. Um:: 但係我 -- 我暑假返咗去香港, 同埋我 elementary school 嗰陣時係學緊 both languages.",E1-C10-E2-C4-E2,Cantonese,HE,Heritage,ACHE2010,1,True
我 諗 我 係 半 邊 時間 like school year 喺 美國 跟住 summer um 就 喺 香港 囉,"我諗我係... 半:: 邊時間, like school year, 喺美國, 跟住 summer um:: 就喺香港囉.",C7-E3-C3-E1-C4,Cantonese,HE,Heritage,ACHE2010,1,True
Um growing up 就 喺 喺 三藩市 囉,Um... growing up 就喺... 喺三藩市囉.,E2-C5,Cantonese,HE,Heritage,ACHE2010,1,True
Um 我 去 咗 洛杉磯 for college,"Um:: 我去咗:: 洛杉磯, for college.",C4-E2,Cantonese,HE,Heritage,ACHE2010,1,True
Uh Sund Sunday Sunday school um 去 去 學 中文 囉,Sunday:: school:: um:: 去:: 去學中文囉.,E4-C5,Cantonese,HE,Heritage,ACHE2010,2,True
啊 因為 我 覺得 um 兩邊 呢 喺 喺 美國 同埋 喺 香港 住 呢 um affected me growing up,"啊:: 因為我覺得:: um:: 兩邊呢, 喺 -- 喺美國同埋喺香港住呢, um, affected me growing up?",C13-E4,Cantonese,HE,Heritage,ACHE2010,3,True
所以 我 覺得 um 如果 我 唔 喺 香 如果 我 無 喺 香港 留 一段 時間 我 就 唔會 識講 咁多 中文 同埋 vice versa if I wasn't in America like I wouldn't have the exposure to like good education and like um a different lifestyle,"所以我覺得, um, 如果我唔喺香 -- 如果我:: 無喺香港留一段時間我就唔會, 識講咁多中文, 同埋 vice versa, if I wasn't in America like. I, wouldn't... have the exposure to like, good education, and like, um, a different lifestyle.",C22-E22,Equal,HE,Heritage,ACHE2010,3,True
Uh 嗰個 都 個 um variety,"Uh:: 嗰個都 -- 個 -- um, variety.",C3-E1,Cantonese,HE,Heritage,ACHE2010,2,True
Uh 但係 我 個 我 諗 我 個 closest 朋友 都 係 um Asian American,Uh 但係我個 -- 我諗我個 closest 朋友都係:: um:: ... Asian American.,C7-E1-C3-E2,Cantonese,HE,Heritage,ACHE2010,2,True
Um 通常 都 係 um 香 I I think Hong Kong or China,Um 通常都係 um:: 香 -- I... I think Hong Kong or:: China?,C4-E7,English,HE,Heritage,ACHE2010,2,True
Um 喺 我 嗰度 嘅 neighborhood 好多 人 都 係 講 um 廣東話,"Um, 喺我嗰度嘅 neighborhood 好多人都係講:: um, 廣東話.",C4-E1-C6,Cantonese,HE,Heritage,ACHE2010,2,True
Uh 住 喺 三藩市 住 喺 um Richmond 街,"Uh 住喺三藩市住喺:: um:: Richmond, XX 街.",C5-E1-C1,Cantonese,HE,Heritage,ACHE2010,2,True
多過 少少 多過 Chinese 囉,多過少少多過:: Chinese 囉.,C3-E1-C1,Cantonese,HE,Heritage,ACHE2010,0,False
Um 好 難講 啊 因為 我 咁 早 移民 咗 過嚟 但係 我 諗 係 um 即係 呢 before um 九七 like really like knowing like how Hong Kong was in British colony and like kind of like growing up with knowing British English,"Um:: 好難講啊因為我咁:: 早移民咗過嚟, 但係我諗係:: um:: 即係呢, before:: um:: 九七, like really like knowing:: like, how Hong Kong was in British colony, and like kind of like growing up with, knowing:: .. British, English?",C15-E1-C1-E23,English,HE,Heritage,ACHE2010,4,True
同埋 寫 簡 簡 Simplified,同埋寫簡 -- 簡 -- Simplified?,C4-E1,Cantonese,HE,Heritage,ACHE2010,0,False
Think it's 簡體字,Think it's 簡體字.,E2-C1,English,HE,Heritage,ACHE2010,0,False
我 諗 好似 um 我 有 好多 我 有 好多 朋友 都 係 個 樣 係 中國 但係 佢哋 係 算 美國人 因為 佢哋 唔 識 中文 唔 識 咁多 Chinese culture 除咗 個 um the very basic like Chinese New Year,"我諗好似:: um, 我有好多:: 朋友都係, 個樣係中國, 但係佢哋係算美國人因為佢哋唔識中文,  唔識咁多 Chinese culture, 除咗個, um, the very basic like, Chinese New Year?",C27-E2-C2-E7,Cantonese,HE,Heritage,ACHE2010,4,True
When I know the other person can also speak Cantonese that's when I like start mixing like um 中文 and English At the same time,"When I know the other person can also speak Cantonese that's when I:: like start mixing like, um:: 中文 and:: English.",E17-C1-E6,English,HE,Heritage,ACHE2010,1,True
Like sometimes I'm talking to my friends and there's certain words that we can only say in Cantonese so we just like say like oh I'm eating a 蘋果 like that,"Like sometimes I'm talking to my friends and, there's certain words that we can only say in Cantonese, so we just like... say:: like oh I'm eating a 蘋果, like that.",E28-C1-E2,English,HE,Heritage,ACHE2010,0,False
Um I think a situation would probably be like ordering food like I know like oh 我 想 食 沙爹 牛肉 公仔麵 like and I'm like in a restaurant that speaks English I'm gonna think harder To like think how to translate that into English like so like uh what is,"Um:: (I) think a situation would probably be like... ordering, food, like I know like, oh, 我想食沙爹牛肉公仔麵, like, and I'm, like in a restaurant that speaks English I'm -- gonna think harder?",E15-C6-E28,English,HE,Heritage,ACHE2010,2,True
like and I'm like in a restaurant that speaks English I'm gonna think harder To like think how to translate that into English like so like uh what is 沙爹 in English,"To, like, think how to translate that into English, like, so like, uh what is 沙爹, in, English.",E28-C1-E2,English,HE,Heritage,ACHE2010,1,True
I don't really know what type of situation it would be I think it's just like conversating with my friends like talking about like a drama like oh 去 uh like oh they parked in like 嗰個 嗰個 街 嗰個 右 街,"I don't really, know what, type of, situation it would be, I think it's just like conversating with my friends like talking about like, a drama, like oh 去, uh, like.. oh they parked in like, 嗰個 -- 嗰個街, 嗰個(右)街,",E28-C1-E6-C6,English,HE,Heritage,ACHE2010,1,True
I think mostly like I confuse left and right in Cantonese so I just say left and right instead of 左 or 右 I dont know which one's,"I think mostly like, I confuse left and right in Cantonese, so I just say left, and right instead of, 左, or 右.",E20-C1-E1-C1-E5,English,HE,Heritage,ACHE2010,0,False
右 I dont know which one's 左 which 邊 wh which 邊 is 右,"I dont know which one's 左, which 邊 -- wh -- which 邊 is 右. ",C1-E5-C1-E1-C1-E2-C1-E1-C1,English,HE,Heritage,ACHE2010,0,False
Um 我 諗 我 諗 因為 我 個 腦 like 我 咁 後生 我 咁 後生 過 咗 嚟 美國 and um it was during the period where like my brain is learning so much like retaining so much information,"Um:: 我諗:: 因為我個腦, like 我咁後生, 過咗嚟美國, and:: um, it was during the period where like, my brain is learning so much, like retaining so much information?",C8-E1-C10-E19,English,HE,Heritage,ACHE2010,2,True
What do you mean by 點睇 佢哋 啊,"What do you mean by, 點睇佢哋啊.",E5-C2,English,HE,Heritage,ACHE2010,1,True
Um 個 program 係 五年 嘅 so I have one more still,"Um, 個 program 係五年嘅, so, I have one more still.",C1-E1-C3-E6,English,HE,Heritage,ACHE2011,1,True
I always say this one wrong 建築物,I always say this one wrong. 建築物?,E6-C1,English,HE,Heritage,ACHE2011,0,False
一 開頭 就 喺 Arizona,一開頭就喺:: Arizona.,C4-E1,Cantonese,HE,Heritage,ACHE2011,0,False
Arizona um Gilbert 或者 Chandler,"Arizona, um:: .. Gilbert 或者 Chandler?",E2-C1-E1,English,HE,Heritage,ACHE2011,1,True
我 爺爺 同 嫲嫲 兩 個 都 喺 大陸 我 唔知 道 邊個 村 um 有 個 地 唧 係 south,"我爺爺同嫲嫲兩個都喺:: ... 大陸, 我唔知道邊個村, um, 有個地-- 唧係, south?",C19-E1,Cantonese,HE,Heritage,ACHE2011,1,True
我 就 喺 Arizona 大,我:: 就喺 Arizona 大.,C3-E1-C1,Cantonese,HE,Heritage,ACHE2011,0,False
而家 因為 我 大學 搬 咗 出去 Pennsylvania 而家 喺 Pennsylvania,"而家因為我大學, 搬咗出去:: Pennsylvania, 而家喺 Pennsylvania.",C7-E1-C2-E1,Cantonese,HE,Heritage,ACHE2011,0,False
但係 我 細個 我 係 Chandler 出世 跟住 我 就 搬 咗 我 四 歲 搬 咗 去 Gilbert,"但係我:: 細個我係 Chandler 出世, 跟住我就搬咗.. 我四歲搬咗去 Gilbert.",C5-E1-C12-E1,Cantonese,HE,Heritage,ACHE2011,0,False
Um 我 elementary 同 middle 係 同一 間 學校 喺 Arizona 有 一個 州 叫 Tempe,"Um 我 elementary 同 middle 係同一間學校, 喺:: Arizona 有一個州叫 Tempe?",C1-E1-C1-E1-C5-E1-C4-E1,Cantonese,HE,Heritage,ACHE2011,1,True
呢個 就 喺 一個 like private Christian school,"呢個就喺一個, like, private Christian::... school, (xxxx).",C4-E4,Equal,HE,Heritage,ACHE2011,0,False
我 我哋 我 我 大 緊 我 同埋 我 細佬 即係 我 啲 大 緊 時候 like through childhood 我 啲 係 隔 我 啲 係 隔 隔 年 去 返 返去 香港 um 噉會 係 夏天 嘅 時候 我哋 會 返畀 一個 月 到 或者 耐 少少 um,"我:: 我哋-- ... 我, 我大緊-- 我同埋我細佬-- ... 即係我啲大緊時候, like through childhood, 我啲係隔, 隔年, 去:: 返返去香港, um, 噉會係夏天:: 嘅時候我哋會返畀:: 一個月到, 或者.. 耐少少, um,",C16-E3-C28,Cantonese,HE,Heritage,ACHE2011,2,True
Eh 噉 唧 係 um I need a translation for that one,"Eh:: 噉唧係-- (um), I need a translation for that one.",C3-E7,English,HE,Heritage,ACHE2011,2,True
有 我 啲 um 係 Christian,"有, 我啲:: um, 係, Christian.",C4-E1,Cantonese,HE,Heritage,ACHE2011,1,True
我 覺得 我 係 一個 like 香港 美 美國人,"我覺得我係一個:: ... like... 香港, 美:: 美國人. @@@",C5-E1-C3,Cantonese,HE,Heritage,ACHE2011,0,False
Um 我 大部分 我 大部分 返去 嘅 時間 都 係 遇到 即係 媽媽 爸爸 個 啲 朋友 或者 啲 親戚 um 所以 所以 即係 the culture like 我 我 無 真係 我 無 真係 遇 過 or like gotten used to or was influenced by um like pure culture,"Um, 我大部分:: 返去嘅時間都係... 遇到即係媽媽爸爸個啲朋友或者啲親戚, um.. 所以, 即係, the culture like (我::)... 我無真係, 遇過, or like... gotten used to or was influenced by.. um like pure culture.",C22-E3-C9-E12,Cantonese,HE,Heritage,ACHE2011,3,True
In 香港 所以,"In, 香港.",E1-C2,Cantonese,HE,Heritage,ACHE2011,0,False
香港 所以 因為 大部分 我 個 啲 like social interaction 或者 真係 social development um 就 喺 U.S 喺 Arizona 喺 啲 predominantly white community 或者 institute,"所以, 因為大部分.. 我個啲:: like, social interaction 或者真係 social... development, um, 就喺 U.S., 喺 Arizona, 喺啲 predominantly white community, 或者 institute.",C7-E3-C2-E2-C2-E1-C1-E1-C2-E3-C1-E1,Cantonese,HE,Heritage,ACHE2011,1,True
我 覺得 兩 個 都 係 significant,我覺得兩個都係:: .. significant.,C6-E1,Cantonese,HE,Heritage,ACHE2011,0,False
因為 我 同屋 企 接觸 即係 嗰啲 關係 即係 is based in 香港 個 culture,"因為:: .. 我同屋企接觸, 即係, 嗰啲關係, 即係, is based in, 香港個 culture.",C9-E3-C2-E1,Cantonese,HE,Heritage,ACHE2011,0,False
但係 我 一同 但係 我 一同 出邊 個 啲 朋友 之間 即係 professional colleague like boss 老師 is like rooted in American,"但係我一同.. 出邊個啲朋友之間, 即係, professional:: .. colleague, like boss, 老師, is, like, rooted in American.",C12-E4-C1-E5,Cantonese,HE,Heritage,ACHE2011,0,False
所以 所以 即係 兩邊 都 仲 有 like like 聯絡 like I don't know how to say it but like connect with and I still like associate with both sides regularly I don't know how to say it but like connect with and I still like associate with both sides regularly,"所以, 即係兩邊都仲... 有, like... like, 聯絡, like, I don't know how to say it, but like connect with, and I still like... associate with both sides regularly?",C7-E2-C1-E41,English,HE,Heritage,ACHE2011,0,False
以 我 大個 即係 我 細個 時候 um 大部分 都 係 either like white 白人 或者 中國人 um 好 少 我 好 少 遇到 我 好 少 遇到 香港人 or like Cantonese 喺 Arizona,"以-- 我大個, 即係我細個時候, um:: .. 大部分都係:: either like white, 白人或者:: 中國人.. um:: 好少-- 我好少遇到:: 香港人, or like Cantonese, 喺 Arizona.",C10-E3-C14-E3-C1-E1,Cantonese,HE,Heritage,ACHE2011,2,True
Again like not Cantonese um 但 我哋 而家 已經 無 噉 熟 噉 所以 依家 主要 嗰 班 朋友 um 就係 like African or African American,"Again, like not Cantonese, um:: 但我哋而家已經無噉熟,  (噉) 所以依家, 主要嗰班朋友, um, 就係 like, African or African-American.",E4-C15-E5,Cantonese,HE,Heritage,ACHE2011,2,True
我 我 諗 我 無 一個 答案 like 我 諗 我 唔 夠 資料 或者 like experience to,"我:: @ 我諗我無一個答案, like, 我諗我唔夠:: ... 資料或者like experience, to::",C7-E1-C6-E3,Cantonese,HE,Heritage,ACHE2011,1,True
我 uh like I don't know how to describe it,我-- uh like I don't know how to describe it.,C1-E8,English,HE,Heritage,ACHE2011,1,True
因為 好多 好多時候 我 接觸 嗰啲 auntie uncle 佢哋 都 係 佢哋 都 係 移民 咗 去 加拿大 或者 美國 噉 去 加拿大 或者 美國 噉 所以 佢哋 like the identity is already,"因為好多, 好多時候我接觸嗰啲 auntie uncle, 佢哋都係, 移民咗:: 去加拿大或者美國噉, 所以佢哋, like the identity is already::",C6-E2-C20-E5,Cantonese,HE,Heritage,ACHE2011,0,False
哦 like consistent access to 係 like 我 嫲嫲 或者 二叔 um,"哦, like, consistent access to 係, like, 我嫲嫲或者二叔.. um::",E4-C1-E1-C4,Equal,HE,Heritage,ACHE2011,2,True
我 諗 唔 起 like a specific word,"我, 諗唔起 like, a specific word?",C3-E4,English,HE,Heritage,ACHE2011,1,True
Um but I'm not sure if that's because like I can understand when I interact with other people who are Cantonese um but I think like generally 尤其是 like 個 啲 大學生 個 啲 大學生 喺 大陸 大陸 度 嚟 讀書 um I know it's a very specific population of them um but 有啲 自私 it's 有啲 like 自私 有啲 唔 明 rude um,"Um, but I'm not sure if that's because like... I can understand when I interact with other people who are Cantonese, um.. but I think like, generally.. 尤其是 like... 個啲大學生.. 喺:: 大陸, 大陸度嚟, 讀書:: .. um I know it's a very specific population of them, um, but it's like, 有啲自私:: 有啲唔明, rude, um,",E25-C1-E1-C12-E10-C2-E1-C1-E1-C3-E1,English,HE,Heritage,ACHE2011,6,True
So they both speak Cantonese Mandarin and English um my they both can understand a little bit of 台 山 台 山 話,"So they both speak.. Cantonese, Mandarin, and English, um, my-- they both can understand a little bit of 台山-- 台山話.",E17-C5,English,HE,Heritage,ACHE2011,1,True
It's just like the way like it'll sound very familiar to me um because I have noticed speaking with friends either from 廣州 or like other regions in China um that there's like a little bit like I don't want to say like throaty accent cause that's like specific to region um but like the 音 like the tones aren't all what I'm used to hearing,"It's just like the way-- like it'll sound very familiar to me, um::.. because I have noticed speaking with friends either from 廣州, or like.. other regions.. in China, um.. that there's like a little bit... like, I don't want to say like throaty accent cause that's like specific to region, um but like.. the 音 like the tones aren't all.. what I'm used to hearing.",E21-C1-E30-C1-E10,English,HE,Heritage,ACHE2011,3,True
噉 我 我 一同 如果 我 喺 香港 如果 我 喺 香港 我 會 用 廣東話 啦 如果 我 同 即係 我 我 個 親戚 聯絡 爸爸 媽媽 細佬 或者 like all of that extended family 都 係 用 廣東話,"噉:: 我:: 我一同::-- ... 如果我喺香港, 我會用廣東話啦, 如果我同即係我.. 我個親戚.. 聯絡, 爸爸媽媽細佬或者.. (x)(x::).. like all of that.. extended family 都係用.. 廣東話.",C30-E6-C4,Cantonese,HE,Heritage,ACHE2011,0,False
Um and then in like professional settings here so 學校 學校 返學 返工 um 同 朋友 即係 唔 同 朋友 即係 唔 整 係 講 英文 個 啲 個 啲 朋友 就 會 就 會 用 英文,"Um:: and then... in like professional settings here, so 學校, 返學, 返工.. um同朋友即係唔— 整係講英文個啲, 個啲朋友, 就會:: 就會用英文.",E8-C25,Cantonese,HE,Heritage,ACHE2011,4,True
Um 講 英文 有 中文 撈 咗 落去 係 比較 少 um 但係 即係 有時 都 係 會 發生 如果 like 無 一個 direct translation,"Um:: 講英文有中文撈咗落去係.. 比較少.. um, 但係::... 即係有時都係會發生如果:: like 無一個 direct translation.",C18-E1-C2-E2,Cantonese,HE,Heritage,ACHE2011,2,True
噉 講 中文 就 講 廣東話 囉 跟住 有 英文 字 mix 咗 mix mix 入去 就係 like more frequent um 但係 我 一同 跟 爸爸 媽媽 傾偈 講嘢 我 都 會 嘗試 問 oh 噉 呢個 字 即係 咩 跟住 就 代替 um 用 個中 文字 跟住 like keep moving on yeah,"噉:: 講中文, 就講廣東話囉, 跟住有.. 英文:: 字 mix 咗, mix mix 入去就係, like more frequent, um... 但係我::.. 一同跟爸爸媽媽.. 傾偈講嘢我都會嘗試問, oh 噉呢個字即係咩跟住就代替.. um, 用個中文字跟住 like, keep moving on, yeah.",C11-E1-C1-E2-C2-E3-C13-E1-C12-E5,Cantonese,HE,Heritage,ACHE2011,2,True
係 我 如果 我 不 記得 um 嗰個 字 或者 嗰個 字 或者 如果 因為 我 我 越嚟越 大 過 I don't think that's the right like one 越 我 越嚟越 like 我 一 長大 嘅 時候 like my vocabulary In English was progressing,"係我如果我不記得, um:: 嗰個字或者... 如果::-- 因為我, 我越嚟越... 大:: 過:: I don't think that's the right like one. 越-- 我越嚟越-- like, 我一長大嘅時候, like my vocabulary In English.. was progressing.",C19-E8-C3-E1-C5-E7,Cantonese,HE,Heritage,ACHE2011,1,True
Um 但係 喺 但係 喺 喺 屋企 我 同 爸爸 媽媽 傾 偈 like the topics 講 個 啲 野 喺 中文 like remained about the same,"Um, 但係喺, 喺屋企, 我同爸爸媽媽傾:: 偈, like the topics, 講個啲野喺中文, like remained about the same?",C12-E3-C6-E5,Cantonese,HE,Heritage,ACHE2011,1,True
所以 如果 我 即係 返 我 即係 返 完 學 返 返 返屋企 或者 想 同 佢哋 講 啲 即係 different topic things 我 無 一個 like baseline vocabulary 畀 呢啲 新 嘅 subject,"所以(如果)我即係返:: 完學返::.. 返返屋企或者想同佢哋講啲, 即係 different topic things, 我無一個 like baseline vocabulary 畀呢啲新嘅 subject.",C20-E3-C3-E3-C4-E1,Cantonese,HE,Heritage,ACHE2011,0,False
所以 就 有開 始 用 英文 因為 我 like 無 地方 like 喺 我 無 地方 學 到 呢啲 新 嘅 字 like in 中文,"所以就有開始用.. 英文因為我, like.. 無:: 地方, like(喺)-- 我無地方學到呢啲新嘅字, like, in 中文.",C8-E1-C2-E1-C10-E2-C1,Cantonese,HE,Heritage,ACHE2011,0,False
Um 唔係 我 啲 已經 唔係 好 熟 我 啲 已經 唔係 好 熟 但係 有 一個 係 返 咗 去 香港 讀 咗 我 諗 三四 年 書 喺 嗰個 喺 間 學校 喺 間 學校 所以 佢 喺 like technically immigrant status,"Um 唔係-- 我啲已經唔係好熟, 但係, 有一個係.. 返咗去香港.. 讀咗:: 我諗三四年書, 喺嗰個-- 喺間學校, 所以佢喺, like technically immigrant status?",C39-E4,Cantonese,HE,Heritage,ACHE2011,1,True
Um 但係 我 另外 嗰個 朋友 係 佢 嘅 時 唔知 道 我哋 講講 下先 發現 佢 嗰啲 廣東話 um 係 撈 咗 Fujianese,"Um.. 但係:: 我另外嗰個朋友係.. 佢嘅時唔知道, 我哋... 講講下先發現佢嗰啲廣東話.. um, 係撈咗... Fujianese?",C21-E1,Cantonese,HE,Heritage,ACHE2011,2,True
Yeah So 佢 都 係 識 佢 都 係 識 中文 同 英文 但係 佢 like doesn't know the difference between 廣東話 同 Fujianese,"So, 佢都係識... 中文同英文, 但係.. 佢, like doesn't know the difference between 廣東話同 Fujianese.",E2-C13-E6-C2-E1,Cantonese,HE,Heritage,ACHE2011,0,False
因為 佢 like whoever taught it to her 撈埋 一齊 噉講,"因為佢-- like, whoever taught it to her 撈埋一齊噉講.",C2-E6-C3,English,HE,Heritage,ACHE2011,0,False
但係 呢 我 喺 呢度 Penn State 有 個 朋友,"但係(呢), 我喺呢度 Penn State 有個朋友..",C5-E2-C3,Cantonese,HE,Heritage,ACHE2011,0,False
